Unnamed: 0,date,n_sick,calls,n_duty,sby_need,Outlier,Feiertage,schulferien,avg_7,avg_8,avg_9,avg_10,avg_11,avg_12,avg_13,avg_14,avg_15,avg_16,avg_17,avg_18,avg_19,avg_20,avg_21,avg_22,avg_23,avg_24,avg_25,avg_26,avg_27,avg_28,avg_29,avg_30,month_Apr,month_Aug,month_Dec,month_Feb,month_Jan,month_Jul,month_Jun,month_Mar,month_May,month_Nov,month_Oct,month_Sep,date_weekday_Fri,date_weekday_Mon,date_weekday_Sat,date_weekday_Sun,date_weekday_Thu,date_weekday_Tue,date_weekday_Wed,season_Fall,season_Spring,season_Summer,season_Winter,weekofyear_1,weekofyear_2,weekofyear_3,weekofyear_4,weekofyear_5,weekofyear_6,weekofyear_7,weekofyear_8,weekofyear_9,weekofyear_10,weekofyear_11,weekofyear_12,weekofyear_13,weekofyear_14,weekofyear_15,weekofyear_16,weekofyear_17,weekofyear_18,weekofyear_19,weekofyear_20,weekofyear_21,weekofyear_22,weekofyear_23,weekofyear_24,weekofyear_25,weekofyear_26,weekofyear_27,weekofyear_28,weekofyear_29,weekofyear_30,weekofyear_31,weekofyear_32,weekofyear_33,weekofyear_34,weekofyear_35,weekofyear_36,weekofyear_37,weekofyear_38,weekofyear_39,weekofyear_40,weekofyear_41,weekofyear_42,weekofyear_43,weekofyear_44,weekofyear_45,weekofyear_46,weekofyear_47,weekofyear_48,weekofyear_49,weekofyear_50,weekofyear_51,weekofyear_52
271,2016-12-28,91,6096.0,1700,0.0,False,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
272,2016-12-29,96,7326.0,1700,0.0,False,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
273,2016-12-30,92,5478.0,1700,0.0,False,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
274,2016-12-31,66,5754.0,1700,0.0,False,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
275,2017-01-01,60,6336.0,1800,0.0,False,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
276,2017-01-02,70,8550.0,1800,0.0,False,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
277,2017-01-03,74,8238.0,1800,0.0,False,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
278,2017-01-04,76,7902.0,1800,0.0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
279,2017-01-05,76,8268.0,1800,0.0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
280,2017-01-06,71,6054.0,1800,0.0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
281,2017-01-07,81,7152.0,1800,0.0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
282,2017-01-08,88,6318.0,1800,0.0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
283,2017-01-09,89,5418.0,1800,0.0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
284,2017-01-10,80,5376.0,1800,0.0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
285,2017-01-11,73,5976.0,1800,0.0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
286,2017-01-12,55,6414.0,1800,0.0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
287,2017-01-13,47,5496.0,1800,0.0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
288,2017-01-14,49,4668.0,1800,0.0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
289,2017-01-15,53,4074.0,1800,0.0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
290,2017-01-16,58,6300.0,1800,0.0,False,0,0,0.0,0.0,0.0,2.7,2.4545454545454546,2.25,2.076923076923077,3.2857142857142856,3.066666666666667,2.875,2.7058823529411766,2.5555555555555554,2.4210526315789473,2.3,2.1904761904761907,2.090909090909091,2.0,1.9166666666666667,1.84,1.7692307692307692,1.7037037037037037,1.6428571428571428,1.5862068965517242,1.5333333333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
291,2017-01-17,52,6948.0,1800,0.0,False,0,0,0.0,0.0,0.0,2.7,2.4545454545454546,2.25,2.076923076923077,3.2857142857142856,3.066666666666667,2.875,2.7058823529411766,2.5555555555555554,2.4210526315789473,2.3,2.1904761904761907,2.090909090909091,2.0,1.9166666666666667,1.84,1.7692307692307692,1.7037037037037037,1.6428571428571428,1.5862068965517242,1.5333333333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
292,2017-01-18,50,4920.0,1800,0.0,False,0,0,0.0,0.0,0.0,2.7,2.4545454545454546,2.25,2.076923076923077,3.2857142857142856,3.066666666666667,2.875,2.7058823529411766,2.5555555555555554,2.4210526315789473,2.3,2.1904761904761907,2.090909090909091,2.0,1.9166666666666667,1.84,1.7692307692307692,1.7037037037037037,1.6428571428571428,1.5862068965517242,1.5333333333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
293,2017-01-19,55,4938.0,1800,0.0,False,0,0,0.0,0.0,0.0,2.7,2.4545454545454546,2.25,2.076923076923077,3.2857142857142856,3.066666666666667,2.875,2.7058823529411766,2.5555555555555554,2.4210526315789473,2.3,2.1904761904761907,2.090909090909091,2.0,1.9166666666666667,1.84,1.7692307692307692,1.7037037037037037,1.6428571428571428,1.5862068965517242,1.5333333333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
294,2017-01-20,62,6870.0,1800,0.0,False,0,0,0.0,0.0,0.0,2.7,2.4545454545454546,2.25,2.076923076923077,3.2857142857142856,3.066666666666667,2.875,2.7058823529411766,2.5555555555555554,2.4210526315789473,2.3,2.1904761904761907,2.090909090909091,2.0,1.9166666666666667,1.84,1.7692307692307692,1.7037037037037037,1.6428571428571428,1.5862068965517242,1.5333333333333334,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
295,2017-01-21,58,5592.0,1800,0.0,False,0,0,0.0,0.0,0.0,2.7,2.4545454545454546,2.25,2.076923076923077,3.2857142857142856,3.066666666666667,2.875,2.7058823529411766,2.5555555555555554,2.4210526315789473,2.3,2.1904761904761907,2.090909090909091,2.0,1.9166666666666667,1.84,1.7692307692307692,1.7037037037037037,1.6428571428571428,1.5862068965517242,1.5333333333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
296,2017-01-22,60,6618.0,1800,0.0,False,0,0,0.0,0.0,0.0,2.7,2.4545454545454546,2.25,2.076923076923077,3.2857142857142856,3.066666666666667,2.875,2.7058823529411766,2.5555555555555554,2.4210526315789473,2.3,2.1904761904761907,2.090909090909091,2.0,1.9166666666666667,1.84,1.7692307692307692,1.7037037037037037,1.6428571428571428,1.5862068965517242,1.5333333333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
297,2017-01-23,65,7248.0,1800,0.0,False,0,0,0.0,0.0,0.0,2.7,2.4545454545454546,2.25,2.076923076923077,3.2857142857142856,3.066666666666667,2.875,2.7058823529411766,2.5555555555555554,2.4210526315789473,2.3,2.1904761904761907,2.090909090909091,2.0,1.9166666666666667,1.84,1.7692307692307692,1.7037037037037037,1.6428571428571428,1.5862068965517242,1.5333333333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
298,2017-01-24,63,5400.0,1800,0.0,False,0,0,0.0,0.0,0.0,2.7,2.4545454545454546,2.25,2.076923076923077,3.2857142857142856,3.066666666666667,2.875,2.7058823529411766,2.5555555555555554,2.4210526315789473,2.3,2.1904761904761907,2.090909090909091,2.0,1.9166666666666667,1.84,1.7692307692307692,1.7037037037037037,1.6428571428571428,1.5862068965517242,1.5333333333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
299,2017-01-25,57,4860.0,1800,0.0,False,0,0,0.0,0.0,0.0,2.7,2.4545454545454546,2.25,2.076923076923077,3.2857142857142856,3.066666666666667,2.875,2.7058823529411766,2.5555555555555554,2.4210526315789473,2.3,2.1904761904761907,2.090909090909091,2.0,1.9166666666666667,1.84,1.7692307692307692,1.7037037037037037,1.6428571428571428,1.5862068965517242,1.5333333333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
300,2017-01-26,66,5196.0,1800,0.0,False,0,0,0.0,0.0,0.0,2.7,2.4545454545454546,2.25,2.076923076923077,3.2857142857142856,3.066666666666667,2.875,2.7058823529411766,2.5555555555555554,2.4210526315789473,2.3,2.1904761904761907,2.090909090909091,2.0,1.9166666666666667,1.84,1.7692307692307692,1.7037037037037037,1.6428571428571428,1.5862068965517242,1.5333333333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
301,2017-01-27,73,6330.0,1800,0.0,False,0,0,0.0,0.0,0.0,2.7,2.4545454545454546,2.25,2.076923076923077,3.2857142857142856,3.066666666666667,2.875,2.7058823529411766,2.5555555555555554,2.4210526315789473,2.3,2.1904761904761907,2.090909090909091,2.0,1.9166666666666667,1.84,1.7692307692307692,1.7037037037037037,1.6428571428571428,1.5862068965517242,1.5333333333333334,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
302,2017-01-28,62,5442.0,1800,0.0,False,0,0,0.0,0.0,0.0,2.7,2.4545454545454546,2.25,2.076923076923077,3.2857142857142856,3.066666666666667,2.875,2.7058823529411766,2.5555555555555554,2.4210526315789473,2.3,2.1904761904761907,2.090909090909091,2.0,1.9166666666666667,1.84,1.7692307692307692,1.7037037037037037,1.6428571428571428,1.5862068965517242,1.5333333333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
303,2017-01-29,64,5742.0,1800,0.0,False,0,0,0.0,0.0,0.0,2.7,2.4545454545454546,2.25,2.076923076923077,3.2857142857142856,3.066666666666667,2.875,2.7058823529411766,2.5555555555555554,2.4210526315789473,2.3,2.1904761904761907,2.090909090909091,2.0,1.9166666666666667,1.84,1.7692307692307692,1.7037037037037037,1.6428571428571428,1.5862068965517242,1.5333333333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
304,2017-01-30,67,7212.0,1800,0.0,False,0,1,0.0,0.0,0.0,2.7,2.4545454545454546,2.25,2.076923076923077,3.2857142857142856,3.066666666666667,2.875,2.7058823529411766,2.5555555555555554,2.4210526315789473,2.3,2.1904761904761907,2.090909090909091,2.0,1.9166666666666667,1.84,1.7692307692307692,1.7037037037037037,1.6428571428571428,1.5862068965517242,1.5333333333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
305,2017-01-31,56,5904.0,1800,0.0,False,0,1,0.0,0.0,0.0,2.7,2.4545454545454546,2.25,2.076923076923077,3.2857142857142856,3.066666666666667,2.875,2.7058823529411766,2.5555555555555554,2.4210526315789473,2.3,2.1904761904761907,2.090909090909091,2.0,1.9166666666666667,1.84,1.7692307692307692,1.7037037037037037,1.6428571428571428,1.5862068965517242,1.5333333333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
306,2017-02-01,48,6786.0,1800,0.0,False,0,1,0.0,0.0,0.0,2.7,2.4545454545454546,2.25,2.076923076923077,3.2857142857142856,3.066666666666667,2.875,2.7058823529411766,2.5555555555555554,2.4210526315789473,2.3,2.1904761904761907,2.090909090909091,2.0,1.9166666666666667,1.84,1.7692307692307692,1.7037037037037037,1.6428571428571428,1.5862068965517242,1.5333333333333334,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
307,2017-02-02,50,8844.0,1800,19.0,False,0,1,0.0,0.0,0.0,2.7,2.4545454545454546,2.25,2.076923076923077,3.2857142857142856,3.066666666666667,2.875,2.7058823529411766,2.5555555555555554,2.4210526315789473,2.3,2.1904761904761907,2.090909090909091,2.0,1.9166666666666667,1.84,1.7692307692307692,1.7037037037037037,1.6428571428571428,1.5862068965517242,1.5333333333333334,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
308,2017-02-03,54,7494.0,1800,0.0,False,0,1,0.0,0.0,0.0,2.7,2.4545454545454546,2.25,2.076923076923077,3.2857142857142856,3.066666666666667,2.875,2.7058823529411766,2.5555555555555554,2.4210526315789473,2.3,2.1904761904761907,2.090909090909091,2.0,1.9166666666666667,1.84,1.7692307692307692,1.7037037037037037,1.6428571428571428,1.5862068965517242,1.5333333333333334,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
309,2017-02-04,44,6666.0,1800,0.0,False,0,1,0.0,0.0,0.0,2.7,2.4545454545454546,2.25,2.076923076923077,3.2857142857142856,3.066666666666667,2.875,2.7058823529411766,2.5555555555555554,2.4210526315789473,2.3,2.1904761904761907,2.090909090909091,2.0,1.9166666666666667,1.84,1.7692307692307692,1.7037037037037037,1.6428571428571428,1.5862068965517242,1.5333333333333334,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
310,2017-02-05,48,5898.0,1800,0.0,False,0,0,0.0,0.0,0.0,2.7,2.4545454545454546,2.25,2.076923076923077,3.2857142857142856,3.066666666666667,2.875,2.7058823529411766,2.5555555555555554,2.4210526315789473,2.3,2.1904761904761907,2.090909090909091,2.0,1.9166666666666667,1.84,1.7692307692307692,1.7037037037037037,1.6428571428571428,1.5862068965517242,1.5333333333333334,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
311,2017-02-06,58,8844.0,1800,27.0,False,0,0,0.0,0.0,0.0,2.7,2.4545454545454546,2.25,2.076923076923077,3.2857142857142856,3.066666666666667,2.875,2.7058823529411766,2.5555555555555554,2.4210526315789473,2.3,2.1904761904761907,2.090909090909091,2.0,1.9166666666666667,1.84,1.7692307692307692,1.7037037037037037,1.6428571428571428,1.5862068965517242,1.5333333333333334,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
312,2017-02-07,60,6798.0,1800,0.0,False,0,0,0.0,0.0,0.0,2.7,2.4545454545454546,2.25,2.076923076923077,3.2857142857142856,3.066666666666667,2.875,2.7058823529411766,2.5555555555555554,2.4210526315789473,2.3,2.1904761904761907,2.090909090909091,2.0,1.9166666666666667,1.84,1.7692307692307692,1.7037037037037037,1.6428571428571428,1.5862068965517242,1.5333333333333334,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
