Unnamed: 0,date,n_sick,calls,n_duty,sby_need,Outlier,Feiertage,schulferien,avg_7,avg_8,avg_9,avg_10,avg_11,avg_12,avg_13,avg_14,avg_15,avg_16,avg_17,avg_18,avg_19,avg_20,avg_21,avg_22,avg_23,avg_24,avg_25,avg_26,avg_27,avg_28,avg_29,avg_30,month_Apr,month_Aug,month_Dec,month_Feb,month_Jan,month_Jul,month_Jun,month_Mar,month_May,month_Nov,month_Oct,month_Sep,date_weekday_Fri,date_weekday_Mon,date_weekday_Sat,date_weekday_Sun,date_weekday_Thu,date_weekday_Tue,date_weekday_Wed,season_Fall,season_Spring,season_Summer,season_Winter,weekofyear_1,weekofyear_2,weekofyear_3,weekofyear_4,weekofyear_5,weekofyear_6,weekofyear_7,weekofyear_8,weekofyear_9,weekofyear_10,weekofyear_11,weekofyear_12,weekofyear_13,weekofyear_14,weekofyear_15,weekofyear_16,weekofyear_17,weekofyear_18,weekofyear_19,weekofyear_20,weekofyear_21,weekofyear_22,weekofyear_23,weekofyear_24,weekofyear_25,weekofyear_26,weekofyear_27,weekofyear_28,weekofyear_29,weekofyear_30,weekofyear_31,weekofyear_32,weekofyear_33,weekofyear_34,weekofyear_35,weekofyear_36,weekofyear_37,weekofyear_38,weekofyear_39,weekofyear_40,weekofyear_41,weekofyear_42,weekofyear_43,weekofyear_44,weekofyear_45,weekofyear_46,weekofyear_47,weekofyear_48,weekofyear_49,weekofyear_50,weekofyear_51,weekofyear_52
187,2016-10-05,83,8136.0,1700,11.0,False,0,0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.8461538461538461,0.7857142857142857,0.7333333333333333,6.625,7.647058823529412,7.222222222222222,6.842105263157895,11.0,10.476190476190476,10.0,9.565217391304348,10.625,13.68,13.153846153846152,12.666666666666666,12.214285714285714,11.79310344827586,11.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
188,2016-10-06,77,7020.0,1700,0.0,False,0,0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.8461538461538461,0.7857142857142857,0.7333333333333333,6.625,7.647058823529412,7.222222222222222,6.842105263157895,11.0,10.476190476190476,10.0,9.565217391304348,10.625,13.68,13.153846153846152,12.666666666666666,12.214285714285714,11.79310344827586,11.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
189,2016-10-07,84,6072.0,1700,0.0,False,0,0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.8461538461538461,0.7857142857142857,0.7333333333333333,6.625,7.647058823529412,7.222222222222222,6.842105263157895,11.0,10.476190476190476,10.0,9.565217391304348,10.625,13.68,13.153846153846152,12.666666666666666,12.214285714285714,11.79310344827586,11.4,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
190,2016-10-08,77,7176.0,1700,0.0,False,0,0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.8461538461538461,0.7857142857142857,0.7333333333333333,6.625,7.647058823529412,7.222222222222222,6.842105263157895,11.0,10.476190476190476,10.0,9.565217391304348,10.625,13.68,13.153846153846152,12.666666666666666,12.214285714285714,11.79310344827586,11.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
191,2016-10-09,81,7842.0,1700,0.0,False,0,0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.8461538461538461,0.7857142857142857,0.7333333333333333,6.625,7.647058823529412,7.222222222222222,6.842105263157895,11.0,10.476190476190476,10.0,9.565217391304348,10.625,13.68,13.153846153846152,12.666666666666666,12.214285714285714,11.79310344827586,11.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
192,2016-10-10,91,7818.0,1700,0.0,False,0,0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.8461538461538461,0.7857142857142857,0.7333333333333333,6.625,7.647058823529412,7.222222222222222,6.842105263157895,11.0,10.476190476190476,10.0,9.565217391304348,10.625,13.68,13.153846153846152,12.666666666666666,12.214285714285714,11.79310344827586,11.4,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
193,2016-10-11,80,7908.0,1700,0.0,False,0,0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.8461538461538461,0.7857142857142857,0.7333333333333333,6.625,7.647058823529412,7.222222222222222,6.842105263157895,11.0,10.476190476190476,10.0,9.565217391304348,10.625,13.68,13.153846153846152,12.666666666666666,12.214285714285714,11.79310344827586,11.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
194,2016-10-12,81,6396.0,1700,0.0,False,0,0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.8461538461538461,0.7857142857142857,0.7333333333333333,6.625,7.647058823529412,7.222222222222222,6.842105263157895,11.0,10.476190476190476,10.0,9.565217391304348,10.625,13.68,13.153846153846152,12.666666666666666,12.214285714285714,11.79310344827586,11.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
195,2016-10-13,84,6930.0,1700,0.0,False,0,0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.8461538461538461,0.7857142857142857,0.7333333333333333,6.625,7.647058823529412,7.222222222222222,6.842105263157895,11.0,10.476190476190476,10.0,9.565217391304348,10.625,13.68,13.153846153846152,12.666666666666666,12.214285714285714,11.79310344827586,11.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
196,2016-10-14,90,7728.0,1700,0.0,False,0,0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.8461538461538461,0.7857142857142857,0.7333333333333333,6.625,7.647058823529412,7.222222222222222,6.842105263157895,11.0,10.476190476190476,10.0,9.565217391304348,10.625,13.68,13.153846153846152,12.666666666666666,12.214285714285714,11.79310344827586,11.4,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
197,2016-10-15,86,6954.0,1700,0.0,False,0,0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.8461538461538461,0.7857142857142857,0.7333333333333333,6.625,7.647058823529412,7.222222222222222,6.842105263157895,11.0,10.476190476190476,10.0,9.565217391304348,10.625,13.68,13.153846153846152,12.666666666666666,12.214285714285714,11.79310344827586,11.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
198,2016-10-16,86,7614.0,1700,0.0,False,0,0,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
199,2016-10-17,90,6666.0,1700,0.0,False,0,1,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
200,2016-10-18,78,7200.0,1700,0.0,False,0,1,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
201,2016-10-19,75,8094.0,1700,0.0,False,0,1,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
202,2016-10-20,73,7440.0,1700,0.0,False,0,1,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
203,2016-10-21,77,6234.0,1700,0.0,False,0,1,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
204,2016-10-22,75,6660.0,1700,0.0,False,0,1,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
205,2016-10-23,70,5004.0,1700,0.0,False,0,1,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
206,2016-10-24,73,8544.0,1700,82.0,False,0,1,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
207,2016-10-25,59,6204.0,1700,0.0,False,0,1,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
208,2016-10-26,57,6108.0,1700,0.0,False,0,1,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
209,2016-10-27,60,6366.0,1700,0.0,False,0,1,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
210,2016-10-28,61,5430.0,1700,0.0,False,0,1,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
211,2016-10-29,50,7980.0,1700,0.0,False,0,1,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
212,2016-10-30,59,5730.0,1700,0.0,False,0,0,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
213,2016-10-31,71,5874.0,1700,0.0,False,0,0,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
214,2016-11-01,65,9600.0,1700,285.0,True,0,0,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
215,2016-11-02,66,6576.0,1700,0.0,False,0,0,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
216,2016-11-03,62,8352.0,1700,33.0,False,0,0,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
217,2016-11-04,62,6984.0,1700,0.0,False,0,0,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
218,2016-11-05,47,5562.0,1700,0.0,False,0,0,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
219,2016-11-06,48,6366.0,1700,0.0,False,0,0,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
220,2016-11-07,57,7098.0,1700,0.0,False,0,0,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
221,2016-11-08,57,6552.0,1700,0.0,False,0,0,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
222,2016-11-09,55,6966.0,1700,0.0,False,0,0,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
223,2016-11-10,55,5730.0,1700,0.0,False,0,0,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
224,2016-11-11,57,7110.0,1700,0.0,False,0,0,0.2857142857142857,0.25,0.2222222222222222,0.2,0.1818181818181818,0.1666666666666666,2.6923076923076925,2.5,21.33333333333333,20.0,18.823529411764707,17.77777777777778,16.842105263157894,16.0,15.238095238095235,14.545454545454543,17.47826086956522,16.75,16.08,15.461538461538462,14.88888888888889,14.357142857142858,13.862068965517242,13.4,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
